idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
CN81_E1_9.06_7.94,2.9533179,-0.49602515,-0.13269745,0.5399072,0.13163443,-0.057851247,0.41377202,-0.16503394,-0.14179644,-0.21734336,0.540224,-0.1905745,-0.19822106,0.14970006,-0.04968746,-0.49500653,0.0016878722,0.15370743,0.08288223,-0.005381331,-0.07428205,-0.30261788,0.06838947,0.040400308,0.042685848,0.27145246,-4.863739e-05,0.0836615,0.016018968,-0.07266186,-0.15708819,-0.023874003,-0.05303201,0.05161821,-0.06739524,0.13358799,-0.05039779,-0.10311125,-0.07651283,-0.00814835,-0.011509667,0.0471283,0.044653594,0.12431829,-0.077809244,0.0090675745,0.039867178,0.018934244,-0.04207944,-0.094377935
CN81_E1_25.97_1.93,1.5306222,-0.15684494,0.47550142,0.6621983,-1.5820825,0.1696521,-0.07075906,-0.44430086,-0.10413343,-0.26710704,0.09418659,0.30132195,0.098299734,-0.07389519,0.046629187,-0.25457162,-0.02497982,0.082329676,0.21659085,-0.047076967,-0.07734209,-0.14248544,-0.11190077,0.044695754,0.014824685,-0.0054369345,-0.027232915,0.008344851,0.09783193,0.07687159,0.21546045,0.047310248,0.066834465,0.09278066,0.1067294,-0.09893439,0.013869921,0.09736614,0.03498707,-0.11231226,-0.007303972,0.0011275783,0.009449597,-0.03755576,0.053273406,-0.10359042,0.10028429,-0.11465603,0.041400537,-0.042057417
CN81_E1_8.99_24.95,1.1048316,-0.6281633,-0.62793285,0.14987022,0.058608424,-0.17605518,0.35078186,0.13701648,-0.16756797,0.1314428,-0.2555233,-0.603575,-0.32359427,0.08247943,-0.12899809,-0.051968183,0.09894503,-0.009779755,-0.15235373,0.26307762,-0.12643546,0.16050234,-0.09254137,-0.0925816,-0.14725456,-0.03283082,-0.14643846,-0.038044687,0.075766355,0.063714325,0.0485296,-0.12753794,-0.040907346,0.13553822,-0.11946928,0.13793078,0.0039522126,-0.07170426,0.09430726,-0.011133129,0.010295665,-0.00561662,-0.016635958,0.04927954,0.043112386,-0.051574856,0.031615943,0.00014227256,-0.0189224,-0.023936043
CN81_E1_29.99_22.87,-2.4387765,-0.19365759,0.8186452,0.7211592,-0.37669894,0.10291709,0.099570975,-0.014609374,0.06456612,-0.11317942,-0.015245147,-0.02959901,-0.18931332,0.10140311,-0.02287951,-0.027297363,-0.09729525,0.037072014,-0.09748979,-0.06435817,0.17004487,-0.017510885,0.046852473,0.009802358,-0.032370385,0.04619214,0.022058899,-0.053907625,-0.16718124,0.08023673,0.039147764,0.08643226,-0.060925733,-0.11185536,-0.009263443,-0.026585814,0.05409063,0.029903173,-0.000401503,0.05658119,-0.023593972,-0.011965819,-0.052411634,-0.04769282,0.004807971,0.09389503,-0.09308278,-0.005246088,0.04003619,0.032417927
CN81_E1_31.02_25.89,3.0433745,-0.98157394,0.08715635,-0.33696088,0.4494421,0.5966877,-0.41136527,0.31829464,-0.030119086,-0.27543736,-0.03748001,0.22735137,-0.6453957,-0.3325514,0.032502268,0.09492153,-0.07592132,0.073905036,-0.08232591,-0.024161573,0.07987016,-0.047212895,0.039325032,0.17238611,-0.084206976,-0.0024286285,-0.11071181,0.038829956,0.070665106,0.040486813,-0.083327815,-0.17973612,0.06676256,-0.065812826,0.013663758,0.13157423,0.1792634,0.003941126,-0.106837936,-0.12553084,0.05758042,-0.093375534,0.018666573,-0.13431877,0.010311518,-0.084511355,0.018273521,0.004855126,-0.037718676,-0.049212657
CN81_E1_31.02_28.87,1.2743063,-0.42934293,-0.5871076,0.17576824,-0.08806127,-0.04570594,-0.01343709,0.08787064,-0.27114224,0.038752224,0.103149906,-0.09883783,-0.05834141,-0.041588627,0.08632058,-0.15419526,0.010125379,0.019416457,-0.105227314,0.042464644,-0.157183,0.029010896,0.06401291,-0.0041703116,0.025078198,-0.10599687,-0.035529763,-0.028206758,-0.054768573,-0.03186837,0.030925497,-0.045563813,-0.029202905,-0.03904062,-0.074053064,0.058997344,-0.026574144,-0.042319164,0.0035299426,-0.010617784,-0.03165393,0.05312608,-0.02366533,0.051562607,-0.018964628,-0.009833836,-0.0333725,0.028032567,0.040085815,-0.09872839
CN81_E1_31.97_24.85,-1.471385,-0.8599036,-1.1446753,0.35552928,-1.0556582,1.3833756,-0.4113288,-0.73997134,0.14436021,0.07367499,-0.260207,-0.46561354,0.0783274,-0.23191075,0.45685753,0.2063984,-0.008439589,-0.048372284,-0.07584423,-0.2481876,0.27972496,0.08464342,0.032212496,-0.1590707,-0.0016997345,-0.10336326,0.0923906,0.13402463,-0.011660891,0.1302854,0.086064145,-0.107668,-0.08757924,0.044981115,-0.0362174,-0.1333846,0.0812058,0.027174179,0.045287974,-0.31479853,0.025023978,0.32628372,-0.011059914,0.099714294,-0.049916003,0.047803912,0.15764102,0.16367097,-0.0876814,0.018635057
CN81_E1_13.1_10.9,-1.107856,-0.32571998,-0.79633325,0.56922656,-0.20453312,0.17589743,-0.73567164,0.067851104,0.23594822,-0.103886686,0.040042244,0.026451636,0.05925597,-0.18446778,0.05055909,-0.010629468,0.106117316,-0.024478812,0.0802453,-0.025432602,0.23195109,-0.07440877,-0.16491742,0.0038291682,-0.12287724,0.102009304,0.05585283,0.22489844,0.045239422,-0.03669186,0.15534855,-0.050482683,-0.0033585317,0.059085824,-0.0631599,0.027228588,0.047966473,0.024694826,0.027001962,0.07164313,-0.037240542,0.003940271,0.042541593,0.046581656,-0.014184808,-0.0010912158,-0.016040023,0.05200932,-0.06765639,-0.012115344
CN81_E1_9.05_8.93,0.2612635,-0.14448716,-0.4945122,-0.44266242,-0.11682045,0.1332086,-0.4473306,0.13939579,-0.23462293,-0.071892835,-0.04355288,0.1310229,0.015124657,-0.0025064014,-0.2565637,-0.09362449,-0.20393115,0.038995717,-0.02222247,-0.18353589,0.25693625,0.034331217,-0.06396134,-0.102600954,-0.06339324,-0.03726597,-0.055589393,0.052196022,0.03150948,0.050522074,-0.0019768148,0.050927,0.10690797,0.036339488,-0.05376879,0.06789333,0.027221981,-0.036112208,0.05352146,0.038622286,-0.014433011,-0.039533906,0.005187042,-0.10496887,-0.026251333,-0.0091076065,-0.036954332,-0.060353525,-0.016202662,0.043156676
CN81_E1_6.96_31.97,3.8343124,-0.46993616,0.32209128,-0.07129517,0.36696142,0.3694167,-0.118971266,-0.26589522,-0.13447103,-0.39367425,0.2987788,-0.0038541742,-0.28209955,0.16026048,-0.23104957,-0.02843432,-0.0353614,0.19068033,0.16760786,-0.07034794,0.006164685,-0.14402038,0.0987011,-0.18510833,-0.05709331,-0.014978891,-0.00691776,-0.0013361275,0.14882812,-0.15765817,0.008748148,0.117699325,-0.018248023,0.0034682043,-0.069969,-0.092728384,-0.10743813,-0.060083553,0.08898962,0.057266057,0.0205976,-0.092512675,-0.0037201643,0.065139264,-0.088714235,-0.06004768,0.009356037,0.03788433,-0.039455518,0.0146745965
CN81_E1_13.03_9.93,1.8573893,0.051059436,-0.66367054,0.3717383,-0.58975977,-0.479099,0.37130132,-0.03176382,0.04828573,-0.19284353,-0.057478473,0.03683854,-0.0039897524,0.13809371,-0.0714467,0.0714005,0.025219843,-0.038598195,-0.07235355,-0.046081644,-0.06297331,-0.1171826,0.10236572,0.047303934,0.1389767,0.0051025157,-0.07027586,0.04665245,0.044921476,0.10661722,0.09438548,-0.10224537,0.08880426,-0.084130034,-0.011057747,0.020595906,0.030236185,-0.071300544,0.03881011,0.032342955,0.0460231,0.005089566,-0.04455775,0.027480675,-0.017483413,0.01680804,0.10195948,0.013565786,-0.044627637,-0.027477209
CN81_E1_17.97_6.95,-1.4581082,-0.1227236,-0.71680635,0.5587377,-0.057814997,0.09990212,-0.432496,-0.16281202,-0.04713171,0.19951938,0.016692441,0.16307952,-0.09408403,-0.07210106,0.06169159,0.06334265,-0.06383128,0.1998997,0.017124949,-0.09398925,0.056317426,0.04789295,-0.13674103,0.0067486316,0.0800293,0.0020449487,0.10483986,-0.0028886274,-0.032654718,0.16844279,-0.032056578,0.026145121,-0.08924039,-0.025186546,0.023703363,-0.029023906,-0.022662431,-0.02774531,0.028175406,0.02774178,-0.027476015,0.012516983,0.05524507,0.016356163,0.07421939,0.04711825,-0.029019449,0.009087682,-0.0005954611,-0.018655598
CN81_E1_9.95_7.92,4.2918844,-0.5185238,0.2777732,-0.059434704,0.3147546,0.42233714,-0.06762638,-0.2042247,0.018625364,-0.38515815,0.103780344,0.10155911,-0.56627333,-0.011377804,-0.31152296,0.17157023,-0.03747672,0.052174315,0.13594559,-0.0637193,-0.03900975,0.1998953,0.20999584,-0.08530668,0.050690748,-0.22474231,-0.24070433,0.01725236,0.011387814,0.031214723,-0.16825882,0.026195478,0.08229234,0.10310237,-0.059648722,0.047746446,0.041299656,-0.04487408,-0.035548028,0.020627752,0.038909733,0.023676232,0.039469704,0.079979815,-0.097706266,-0.060352705,-0.06647226,-0.020728968,-0.10250017,-0.06279564
CN81_E1_6.96_26.93,1.5418702,-0.3097871,-0.15074915,-0.038245153,0.17105876,-0.14933562,-0.14631541,0.099476166,-0.12470694,-0.36166355,-0.25410727,-0.15140802,0.04159419,0.17233849,-0.1208749,-0.0595187,-0.0639419,-0.11716252,-0.004387157,-0.047813125,0.023649964,-0.016022542,0.007890215,-0.023847088,-0.11557959,-0.024235133,0.02836159,0.10282854,0.14131269,-0.03650199,-0.046831034,0.08456681,0.011936726,-0.051503144,-0.011524993,-0.052557487,0.010441337,-0.052382108,0.046024125,0.07241316,-0.0009458554,-0.051482484,-0.023847114,-0.083978176,0.09889691,0.0003781719,-0.023374977,-0.019560227,-0.0013401341,-0.06778938
CN81_E1_12.01_28.98,0.45577833,-0.39362103,-0.21141638,-0.4021591,0.0066941264,0.0032575093,-0.29435527,-0.37040904,-0.2992942,0.16987023,0.1711825,-0.086957954,-0.040490493,-0.057223033,-0.16113093,0.1271308,-0.01948862,-0.047643244,0.15102267,0.038980752,-0.09865395,-0.017707963,0.06605325,-0.17702803,0.08403794,0.06550048,0.13006711,0.018466309,-0.076701745,-0.11860011,-0.016857933,0.035079572,-0.020429276,0.08437179,-0.045259606,-0.03557115,0.07673228,-0.020008951,-0.0032557826,0.05515892,-0.03600035,0.039377183,-0.02870452,-0.04568714,-0.00616269,-0.05727417,-0.014337348,0.0060660997,-0.051415555,0.049640365
CN81_E1_15.99_6.94,1.7717556,-0.31027278,0.18950266,-0.44710577,0.18346429,-0.18653458,-0.12458794,-0.105336525,0.013907073,0.25731894,0.15833868,0.08491404,0.041743662,-0.29434848,-0.09369621,0.04051982,0.091294415,0.03323458,-0.12430802,0.06457296,-0.073401235,-0.053766087,0.27677214,-0.038855772,0.14907442,0.042010207,-0.020155322,-0.07843264,0.005457485,-0.11819781,0.058865882,-0.05242043,0.06356918,-0.13470633,0.039096925,-0.028686212,-0.091328025,-0.054886095,0.06674136,-0.06579508,-0.014971934,0.005756274,0.027707601,-0.039275855,0.11199649,0.059391223,-0.14144248,0.0014373139,0.007380426,-0.08213894
CN81_E1_7.97_25.89,4.4547477,-0.85318744,0.14610822,0.47751427,0.62334335,0.6088358,0.03316243,-0.5808767,0.12387337,-0.644171,-0.5633949,0.18333751,-0.26123458,-0.17887087,-0.28566968,0.0010419562,-0.045901462,0.04776348,0.028926922,-0.21509816,-0.089293376,0.10683335,-0.011006936,0.3172451,-0.14488393,-0.12995777,-0.041684985,0.0862473,-0.083107755,0.0033590198,-0.122457944,0.06318194,0.28659403,-0.038961846,0.015296482,-0.08440426,-0.083016545,-0.07770144,0.0068109613,-0.0082064085,0.010302093,-0.004117742,-0.14885035,0.056627594,-0.07882715,-0.012660958,-0.012846656,0.021955028,0.010110386,0.040817477
CN81_E1_28.97_2.92,-0.58615434,0.02176197,-0.7563961,0.35379553,-0.4920726,-0.12857354,0.10637012,0.22014245,0.028928889,-0.12260917,0.031519435,0.123603866,0.111674845,-0.13463636,-0.11398661,0.11454104,0.13314943,0.1192627,-0.047090665,-0.11220661,0.21985607,0.07851576,-0.036705855,0.03991853,-0.05705273,-0.004637775,-0.11859915,-0.07776718,0.109189376,0.16007239,-0.0138012925,-0.112011515,0.09982706,-0.0036638677,-0.13348232,-0.023214191,0.005725719,-0.122343816,-0.016440906,-0.015698073,-0.13437729,-0.11391335,-0.038981855,-0.01979874,0.052656,-0.021781344,0.06591855,0.025193375,-0.024773244,0.010912908
CN81_E1_12.08_6.96,3.4015658,-0.845605,-0.09874521,0.32241154,0.42446524,0.5916471,0.11268227,-0.024584003,-0.19090377,-0.3772753,-0.13241838,-0.02455569,-0.025033832,0.023390338,-0.23170497,-0.11418517,0.015029138,-0.049630463,-0.085996486,-0.20528215,0.014641542,-0.13097164,-0.20309934,0.14401156,0.021646056,-0.09365862,-0.01842855,-0.09684706,0.017777748,-0.065526225,-0.16020516,-0.16716897,0.0024156393,-0.051348526,-0.15959817,-0.021166312,-0.10822006,-0.049338978,-0.09871929,0.04122871,-0.12038493,0.0072470605,0.008420162,0.08138351,0.027614202,0.05598326,0.0066693015,0.06108231,0.043349836,0.006224867
CN81_E1_9.01_27.91,1.6521751,-0.5027356,-0.4819171,0.05267317,0.1077247,0.26685742,-0.2874433,0.13393839,-0.21436664,0.22614387,-0.0036959052,0.06245277,-0.01786568,0.03303216,-0.14215907,-0.051100485,-0.21294652,0.10758073,-0.19722138,0.028071463,-0.023674062,0.05876908,0.09921031,0.1666214,-0.012523923,-0.012597516,-0.06001131,0.07775302,-0.00039637787,0.053596754,-0.017882766,-0.019751748,0.044973414,-0.07713156,-0.06273842,-0.0368389,0.11276351,0.119336545,-0.08177823,0.026624924,0.06733797,-0.050992854,-0.007092774,-0.17715424,-0.037525985,-0.038442813,-0.028711278,0.015548583,0.031908184,0.01381317
CN81_E1_9.95_25.88,3.132315,-0.9818713,-0.06092419,0.935864,0.51198554,0.15657753,-0.28074247,0.04032509,0.74168706,0.42715704,0.6406321,-0.2593986,-0.24317774,0.22756618,0.0363535,0.28408563,0.60718936,0.0032922886,-0.2441389,0.066413,-0.13895297,0.27563125,0.30721015,0.23163499,-0.31576598,0.013692137,0.056592464,0.12933397,-0.008776955,0.025605824,-0.1970904,-0.13121425,0.04718653,-0.16926518,0.0035772072,-0.02085039,0.062126845,-0.05218911,0.21159989,0.07199006,-0.029273901,0.0032530539,-0.22544196,0.085392326,-0.07595572,-0.12236932,0.007925242,0.053448897,-0.13846268,-0.083585985
CN81_E1_27.95_26.88,-0.31187898,-0.25064737,-0.49070174,0.014583148,-0.12236056,-0.2497988,0.025141738,-0.065796345,-0.23527838,-0.107959755,-0.12650049,0.06519068,-0.052300908,-0.11400699,0.13686125,-0.124490134,0.04681478,-0.026313512,-0.15759614,0.04216416,0.0049985293,-0.030232405,-0.05542711,0.066817485,0.033290833,0.00034978054,-0.009496099,0.0003702999,-0.008535829,-0.020155123,-0.03149321,-0.019327784,-0.030551594,-0.011419602,0.05969698,-0.0029501244,-0.023361258,-0.024915053,0.02559183,0.07376328,-0.07226754,0.04839929,-0.031182397,-0.017572995,0.010574685,0.044212412,-0.037968125,0.028636722,-0.008777864,-0.019820295
CN81_E1_13.04_28.95,-1.3245834,-0.19842435,0.6145751,0.5102662,-0.9241164,0.06489718,0.106057435,0.091065675,-0.037675153,-0.17962027,0.054666273,-0.09190961,-0.19462526,0.0112819895,-0.0025332114,-0.09404465,0.06450407,0.083433226,-0.030647684,0.073242284,0.19148104,0.06880111,0.046944823,0.052120063,-0.09103386,-0.0026446255,0.045816485,-0.032343596,-0.02406604,0.032080837,0.027324753,0.15665253,0.008797638,-0.07781917,0.037713252,-0.0021578968,-0.032872114,-0.054353382,-0.012211036,0.04441785,-0.0037261518,0.0060289316,0.0017187777,-0.060591392,-0.024208684,0.059752245,-0.027131496,-0.011283237,0.028052898,-0.02472151
CN81_E1_6.02_27.99,2.3152986,-0.721509,0.8385723,0.55315334,-0.86745894,0.26444012,-0.11716249,-0.14635636,0.10028327,0.0876489,0.03562762,0.07175173,0.21505882,-0.37908286,-0.07122448,0.10304792,0.0880698,-0.07748835,0.01202758,-0.0037417673,-0.1680972,0.045567945,0.024901006,-0.081782006,0.09236078,0.062350202,-0.01415088,-0.014464937,0.071921326,0.025052113,0.08670789,-0.15864724,0.123010546,-0.0010947734,-0.008823458,-0.21577933,0.09859478,0.06012897,0.054768145,0.063870095,0.011864264,-0.0119339,-0.036643654,0.027597856,-0.036456354,-0.12747799,-0.12787795,-0.066769734,-0.041461553,0.033768676
CN81_E1_13.05_7.95,0.4904507,-0.45429507,0.6271303,0.3121585,-1.0212047,0.2283723,-0.19340003,-0.06284442,-0.228355,-0.08420406,0.062249497,0.059019603,0.09938073,0.17665559,-0.15247905,-0.22421944,0.06861932,0.0183846,-0.0027779788,0.060846392,-0.062007207,-0.024774719,-0.14450084,0.047058705,0.035565715,-0.051217817,0.038222533,-0.0007863976,0.17493665,0.03514544,-0.06504171,0.09411136,-0.041597128,-0.008874822,0.014681432,0.07631069,-0.00040518306,0.018994508,0.05599801,-0.01615191,0.031193685,-0.03154707,0.096168466,-0.034941353,-0.048115917,-0.0065323226,0.07372698,-0.06839915,0.0070266165,0.05729414
CN81_E1_7.96_29.96,4.2064643,-0.9278157,0.21688272,0.7385937,0.9039356,0.72557324,0.05704749,-0.54626906,-0.06973724,-0.87625736,-0.15330005,0.1391328,0.0700044,-0.069731854,0.08377136,-0.015750244,0.39588922,0.24461214,0.05536091,0.06324016,-0.05278836,0.02784293,-0.13604733,0.3482667,0.103519455,-0.051172335,-0.021562532,0.13594402,-0.22911578,0.00054566097,-0.03331497,0.06465323,0.08362585,-0.07428608,-0.03936196,-0.060393255,-0.1890758,-0.015822798,-0.11440135,0.01755032,0.13641427,-0.006650701,-0.030549385,-0.04895499,-0.15042926,0.044759765,-0.04607445,0.10863368,-0.12448311,-0.004170269
CN81_E1_7.98_23.89,1.3938901,-0.3315659,-0.4225179,0.078842565,-0.17853044,-0.085840486,-0.14742011,-0.06790693,-0.20088598,-0.09579596,0.49634498,0.0013498142,-0.009144992,0.20523219,-0.040707763,0.42609492,0.08872301,-0.27221152,0.17175096,0.08980911,-0.062358342,0.03792833,-0.026639573,0.07229556,0.06220612,-0.012896165,0.0212946,-0.017333794,0.2498549,-0.06664167,-0.054514147,-0.065338954,-0.08508776,-0.08639872,0.029539036,-0.10610703,-0.05184234,-0.1520724,-0.042415537,0.0023349822,-0.044126257,-0.0829229,-0.067749284,-0.0048116464,0.00459457,-0.037498053,-0.015678125,-0.040615562,-0.013841692,0.046288643
CN81_E1_14.99_9.93,-2.1845257,0.2081284,-0.084306575,0.099730276,0.36677852,-0.39657196,-0.33280492,0.016068969,0.31195614,-0.36858732,0.13811728,0.26557833,0.027554281,0.08326896,0.1758153,0.297937,0.08778092,-0.08906157,-0.03099936,-0.20972192,-0.05041884,-0.13793804,0.0034814104,-0.017101688,0.121455446,0.31311366,0.07476151,0.07316663,0.111485094,0.09074501,-0.010403315,-0.03804272,0.011391664,-0.05299873,-0.15074065,0.09220268,-0.024842344,0.06117726,-0.019325592,-0.05575638,0.010996885,0.07745999,0.019797903,-0.1070882,0.00775732,-0.04397456,-0.0185614,-0.049519926,0.022892294,-0.037607815
CN81_E1_9.03_25.89,2.454578,-1.29242,0.98578036,-0.014907949,-0.042019386,0.88193375,-0.53111017,0.43318105,-0.18320855,0.051790155,0.12668583,-0.029247805,-0.2659757,0.05499269,-0.14177105,0.016874608,0.20199344,0.41673303,-0.08479527,0.19226974,0.008524112,-0.15821981,0.030920157,-0.06174034,0.053260148,-0.05522888,-0.12002595,-0.020596579,0.20626278,0.0628716,-0.06718762,0.010033127,0.033567898,-0.0428339,0.044170745,-0.03353774,0.14441583,-0.010589704,0.022307694,0.031186502,0.066179015,-0.0061014257,0.13135977,-0.06954921,0.010226794,-0.13354474,0.11295456,-0.029820727,0.12691274,-0.011210447
CN81_E1_31.07_24.86,1.9202533,-0.16167717,-0.04680599,0.15825447,0.0029818732,-0.16405398,-0.08424523,-0.35602868,0.04597051,0.12403414,0.14343096,-0.093116306,0.08882788,-0.06430484,-0.13923709,-0.20965569,-0.13548209,-0.12392278,0.07772014,-0.24449173,0.04714332,-0.039671924,-0.14081073,-0.11194955,0.067139,-0.0343126,-0.030079555,-0.06730315,-0.16631228,-0.029350944,-0.13701281,-0.043704588,-0.06598591,-0.12415995,0.019126758,0.07939368,-0.09677012,0.13352454,0.070447564,0.09796549,0.003237795,0.086291894,0.009889422,-0.015395593,0.029269429,0.018966813,0.01375659,-0.03239435,0.05103456,0.13101725
CN81_E1_13.02_27.92,-1.330885,0.12530287,-0.78614813,0.24360028,-0.42656577,-0.26550686,-0.030595966,-0.09213761,-0.04952517,-0.1850595,0.0057546757,0.0009123748,-0.2252534,-0.047155373,-0.0013536289,-0.07780536,0.15282802,0.109013595,-0.08005454,0.08967779,0.13905752,0.08416857,-0.044641092,0.024818655,0.04097873,0.02733501,0.06920455,0.067565106,0.07066942,0.054904982,-0.048682436,0.08816376,0.019479489,-0.009083582,-0.0077929217,0.06155429,-0.0032081753,-0.06861177,-0.00289986,0.043288477,-0.035332017,-0.020727022,-0.03762986,-0.045607734,0.0075431233,0.022227038,0.017894197,0.034926567,0.034075096,-0.01327589
CN81_E1_31.01_2.92,-1.3133467,-0.19444354,-0.46017072,0.29499984,0.12443818,-0.033712957,-0.5437506,-0.16561246,-0.13477904,0.08644115,-0.023059346,0.21659055,0.019533394,-0.07734214,0.022320729,-0.08481672,-0.28191715,-0.06615892,0.09554237,0.043399252,-0.051701933,0.065467365,-0.12546872,0.08571488,-0.060643252,0.12467848,0.037320293,0.15695678,-0.05271424,-0.04147086,0.04434336,0.10499883,-0.04966344,0.026749428,0.005236378,-0.09971819,0.041482523,0.009465361,0.034988135,0.019149898,0.017201565,-0.038313784,0.028637752,0.06750198,0.04701185,-0.028999107,0.022147901,-0.03490467,-0.0036041294,0.017267987
CN81_E1_13.98_5.02,1.8877163,-0.51385176,-0.12784483,-0.29089352,0.05645249,0.307784,-0.44592813,-0.08372338,-0.031879462,0.1142353,0.088081926,-0.21599342,-0.055904046,-0.07209022,-0.43551278,0.24426381,-0.019745952,-0.07792218,0.008541099,-0.065290876,0.0436579,-0.06358306,0.1462435,-0.03325373,-0.11785545,0.19806245,0.14061552,-0.040266786,0.0905954,-0.08862896,-0.026286533,0.15067267,-0.020173162,0.08839828,0.009094857,0.0013386421,0.07763451,0.071290776,0.012871226,-0.10450822,0.03761104,-0.014967006,-0.06890839,-0.025635473,0.03972114,-0.030960288,0.033814304,-0.0074857213,0.02007169,0.014287703
CN81_E1_31_1.9,0.08241586,-0.5006364,0.85754865,0.30058813,-0.653395,0.17398188,-0.123088114,0.05387664,-0.3991839,-0.047694594,-0.05972814,-0.13713543,0.28457478,-0.18307774,-0.09711334,0.03292617,0.024850708,0.044557005,0.06201816,-0.08054844,-0.098405,-0.088080086,-0.0058595473,-0.0461808,0.020075595,0.02928328,-0.073082164,-0.09910395,-0.067432664,-0.04553459,-0.13891417,0.032416172,-0.006403871,0.0389964,0.002828939,0.056025073,-0.01964013,-0.018223211,0.04931818,-0.030327773,-0.057999246,0.009165379,0.020351563,-0.010673171,-0.006210426,0.00035096705,-0.011658372,-0.005245354,0.015475144,0.005315086
CN81_E1_9.02_5.95,1.6066451,-0.50676316,-0.22173555,0.091382645,0.16059694,0.2609901,-0.51557916,-0.035151776,0.046693787,0.07054389,-0.12588045,-0.0064059347,-0.1129193,-0.044536024,-0.08209312,-0.21527529,-0.07310469,-0.1455856,-0.1973454,-0.1611108,0.0671626,0.008054475,-0.19603857,-0.0075407065,-0.19073838,-0.091543145,-0.03600178,-0.21028504,-0.12523927,-0.011627445,0.03238969,-0.10743585,-0.046735417,-0.0062901415,0.037888147,0.04521083,-0.022723466,0.011089452,0.106184505,0.01295835,0.045241818,-0.022134595,0.022835728,-0.032673243,0.013052388,-0.028086081,-0.10675477,0.020493217,0.12072025,0.048406266
CN81_E1_6.95_27.92,1.1809183,-0.12641907,-0.4008562,0.26047894,-0.392564,-0.31335366,-0.03289614,-0.010708838,0.06649415,0.0049245963,0.11202511,-0.1090364,-0.05528485,0.0750396,0.06382027,-0.17309764,-0.12063216,-0.08504637,-0.07672535,0.114792526,-0.08298309,-0.003820299,-0.06561256,-0.041010648,-0.03315321,0.06267607,-0.046799816,-0.07175854,0.01970979,-0.019699272,0.07606043,-0.024537737,-0.12516083,0.12617034,0.042219352,0.035461787,-0.08384673,0.07978962,-0.05544863,-0.0002617538,-0.12135948,0.13648124,0.040973492,-0.07626123,-0.06727874,-0.02295808,0.043944146,-0.0012563169,0.038633876,-0.016848821
CN81_E1_7.92_28.89,2.593685,-1.0551145,1.050254,0.32656053,-0.455015,0.56035686,0.16630292,-0.3104072,-0.42561817,-0.12082768,0.12352527,-0.015004333,-0.06700504,-0.31415454,0.030218773,-0.060565587,0.04978585,0.023125466,-0.0039984044,0.03438575,-0.068569124,-0.081700906,0.058453977,-0.0034033991,0.09572327,0.16842443,-0.02546984,0.14702964,0.20151693,-0.09819924,-0.05881229,-0.058376603,0.0504252,-0.10061504,0.09333655,0.0056537343,0.08814708,0.019602159,0.039480176,0.096146286,0.023598084,-0.011423994,-0.0023902133,-0.03133209,0.06794153,-0.054560144,-0.016283076,-0.09022498,0.06515015,0.06927192
CN81_E1_31.94_29.87,-0.44596758,-0.3279556,-0.11634006,-0.22494769,-0.3350253,0.32330287,-0.4944772,-1.0927496,-0.052325256,0.13721618,-0.22476836,-0.4707341,0.16057985,-0.060363688,0.2796179,-0.011761481,0.03723037,0.036862038,0.029526481,-0.09793202,-0.034122743,-0.0065524466,0.13884513,-0.031117022,-0.06592077,0.011699755,0.054511394,-0.09013909,0.18214825,-0.062220085,0.042110454,0.16753268,0.014482599,0.028490946,-0.019265315,0.030542525,0.12016758,-0.06548629,-0.107794955,0.09053952,-0.010846024,-0.0028283587,-0.08218968,-0.031849362,-0.043854307,0.019376298,0.033568505,-0.006096868,-0.034558408,0.026465725
CN81_E1_5.96_29.94,2.8288448,-0.81212556,0.048522774,0.019040678,0.3533523,0.13334942,0.11637936,0.06282526,0.15646635,-0.02903284,-0.15554124,0.06442309,-0.41648975,-0.21897674,-0.21854724,-0.28892055,0.07921237,-0.09719649,-0.21445224,-0.1513297,-0.08217296,-0.057361092,0.07379158,0.021398602,-0.06299028,0.050615095,-0.012038581,0.03935311,-0.019822456,0.09445047,-0.032122284,0.032286428,0.005592987,-0.03893938,-0.0995107,0.017639084,-0.06967916,-0.001712434,0.16630504,0.07408194,-0.02874206,0.03768007,0.15195662,0.041705575,-0.03415688,0.012184959,0.010598242,0.04439472,-0.10031597,0.008908037
CN81_E1_14_7.97,1.7296858,-0.4269975,-0.35470167,0.059471015,-0.09977221,0.00036244094,-0.34933478,0.16222316,0.074062735,-0.07442744,-0.11218004,-0.028668925,0.02317372,-0.0067558605,-0.14858426,-0.20520958,-0.062888026,0.027081696,-0.088250615,-0.010435171,-0.05079451,-0.17821263,-0.0034808787,0.05292875,-0.034231305,-0.023732364,-0.03289314,0.08126783,0.017954461,-0.019099375,-0.08566641,-0.03974086,0.013443833,0.02296969,0.035659723,0.0276763,0.07556921,-0.05064715,-0.025350014,0.015415864,0.066155136,0.03654688,-0.019891497,-0.08068234,0.11196068,-0.016417652,-0.07692434,-0.028473012,-0.03846468,-0.061078694
