,0,1,2,3,4
Uqcrfs1,0.017747795,-0.035980437,-0.022753606,-0.0043629636,0.014665506
Rbm39,0.019312974,0.0022906584,-0.01260801,-0.01598676,0.015540307
Pdha1,0.018950393,-0.020682916,-0.017125463,-0.009557787,0.016674265
Ndufc2,0.019258492,-0.005311592,-0.007710207,-0.015345544,0.028662512
Ndn,0.013119343,-0.0077665052,-0.023420615,-0.020982658,0.0023660534
Rab18,0.019964725,-0.012333046,0.0012260952,-0.01602362,0.046789505
Azin1,0.024143048,-0.00948307,-0.0018363757,-0.014404681,0.029084971
Kifap3,0.018691842,-0.012948982,0.01238541,-0.029730178,0.05510212
Rnd2,-0.0006249609,-0.012990808,-0.0317117,-0.017821657,0.032794002
Tmem256,0.025041722,-0.004228464,0.004591292,-0.026200058,0.019415684
Nisch,0.0066865473,-0.008643064,-0.0299379,-0.010280154,0.025590952
Osbpl1a,0.018132001,-0.0027926078,-0.00622192,-0.022559088,0.02171824
Uqcrc2,0.01606129,-0.0046001566,-0.021707669,-0.021704359,-0.008316234
Il33,0.013546468,-0.01371419,-0.03131443,-0.004930527,0.0048310296
Rps16,0.0138324415,-0.0092501445,-0.013047326,-0.020247355,0.025440065
Arhgef12,0.012863091,0.0031699734,-0.018026127,-0.02300361,0.011374138
Efhd2,0.02364594,0.004992434,-0.013500442,-0.012826204,0.002999689
Tuba4a,0.009932116,0.032566767,-0.0011773458,-0.05029304,0.014690395
Mapk3,0.014455838,-0.002280192,-0.0129279075,-0.013207296,0.034515187
Sdc3,0.0094491625,-0.02795311,-0.023597986,-0.006422527,0.0385876
Nrxn2,0.022152402,-0.022001797,-0.013250745,0.0015337877,0.033334594
Zcchc24,0.026902594,-0.014659799,0.0024396703,0.0044542085,0.061297353
Gap43,0.015947515,-0.017563919,-0.035967678,0.00036407638,-0.0029608202
Tmem229a,0.01567012,-0.025162835,-0.023491673,-0.0008538792,0.027356917
Ogn,-0.009523646,-0.047958996,-0.052320145,-0.033745553,-0.024902228
Cd47,0.008782056,-0.014781832,-0.025397774,-0.014184043,0.021195835
Itgav,0.015957497,-0.023038903,-0.022317173,0.0063214744,0.040974583
Polr2m,0.010994205,-0.0029659688,-0.015676336,-0.020557322,0.027894547
Atxn7l3b,0.020436417,0.007616487,-0.011175835,-0.016073944,0.015233515
Lmbrd1,0.012204621,0.00623952,-0.0349323,0.011879239,0.03624999
Ndufa11,0.023775337,-0.009465283,-0.0074716266,-0.011228146,0.020572701
Tsc22d1,0.013528871,-0.005006566,-0.019206071,-0.014262443,0.022895943
Scg2,0.012270471,0.00979727,-0.020582553,-0.022762557,0.011422585
Rsrp1,0.020716477,-0.007535881,-0.0123126,-0.008570282,0.024030909
Sorl1,0.02684001,-0.010335615,0.014833688,-0.03465976,0.02246721
Ppp2r1a,0.021924773,-0.028622843,-0.018358415,0.002918865,0.025391113
Gpi1,0.005805661,-0.025853451,-0.026154807,-0.008235006,0.040641397
Hopx,0.020935517,-0.040305473,-0.022993937,0.015504742,0.03970779
Atp6v1d,0.019085515,0.0030629337,-0.017347826,-0.018577414,-0.0007513746
Ndufs2,0.015992908,-0.0027092204,-0.018417433,-0.022346348,6.1483265e-06
Gsk3b,0.014047931,0.007628641,-0.019065576,-0.014037108,0.021293683
Gmfb,0.018640127,-0.0005852402,-0.017596992,-0.011997776,0.010316444
Tubb3,0.01697279,-0.027641878,-0.026995473,0.017232718,0.047426965
Ndufa10,0.008608193,-0.01331248,-0.02133029,-0.014433108,0.032232065
Cyb5r3,0.007931862,-0.014727829,-0.027241305,-0.017615164,0.0107995635
Dync1li2,0.005599016,-0.045294892,-0.03151143,-0.00807655,0.026568104
Nrcam,0.02037315,-0.021990292,-0.016839823,-0.009987552,0.009946945
Mycbp2,0.020927237,-0.004531454,-0.009591011,-0.021182299,0.006128144
Gm10126,0.005978935,-0.006783648,-0.028082196,-0.013673869,0.026156552
Stmn4,0.017009405,0.0014608555,-0.01791044,-0.015325368,0.0076574674
Usp9x,0.017281465,-0.007171225,-0.022242151,-0.01261661,0.0019679
Ncl,0.012176421,-0.0341366,-0.025567714,0.0009263474,0.035981566
Vps35,0.010086698,-0.0021666382,-0.026489515,-0.005340835,0.0320755
Mmd2,0.014335941,-0.015547592,-0.02359356,-0.011615009,0.0115859
Psmb4,0.020925222,0.0039053692,-0.015886193,-0.017268792,-0.0026356338
Ppp3cb,0.01639872,-0.012758325,-0.014960268,-0.008913294,0.031868745
Agpat3,0.023373038,-0.027693689,-0.008421301,-0.007448591,0.024801753
Got1,0.008938141,0.0034732216,-0.031976312,-0.013486889,0.008873731
Nme1,0.021171317,-0.002619243,-0.022350673,-5.998409e-07,0.0129935285
Fabp7,0.029339138,-0.004452311,0.0043788836,-0.013540487,0.02498422
Pitpna,0.019845193,-0.0074670487,-0.012875384,-0.0065792077,0.027852733
Rpl17,0.012973343,0.004164099,-0.020879332,-0.00907589,0.02858231
Dnajc5,0.017964073,0.0025106461,-0.012238994,-0.019884974,0.012637354
Gpr37,0.015949322,0.006989024,-0.006859412,-0.01707363,0.037341595
Rcan2,0.017852817,-0.00710127,-0.018282548,-0.016317753,0.0037509247
Tubb4b,0.006979952,-0.02567111,-0.031147648,-0.01653846,0.0086698625
Myo5a,0.007654001,-0.008137419,-0.010994818,-0.03554715,0.023062699
Hnrnpab,0.018169722,0.009594363,-0.017216194,-0.01610045,0.007690233
Slc1a3,0.0066092177,-0.019626979,-0.031387847,-0.0029202998,0.03348289
Synj1,0.007233626,0.01648039,-0.023489326,-0.034420818,-0.0037506183
Arhgef4,0.020927545,-0.0074492497,-0.0011280909,-0.028463513,0.015867291
Bex2,0.021914959,0.0030933763,-0.0029426238,-0.01905618,0.026950104
Snhg11,0.006254316,-0.02205634,-0.03425112,-0.0051916027,0.024052551
Actr3,0.017034948,-0.02342968,-0.017470744,0.0029453551,0.044838604
Celf2,0.018165028,-0.006794875,-0.025488762,-0.014479943,-0.012077433
Mapre2,0.016540602,-0.0028073736,-0.004574444,-0.03455073,0.008919658
Ppp1r16b,0.01793375,0.0006435229,-0.008483181,-0.02195828,0.017587569
Erbin,0.020400051,-0.00023057483,-0.0067447643,-0.010377064,0.033766612
Nsg1,0.019449176,-0.011854834,-0.011393705,-0.007960911,0.03284853
Add3,0.0067170165,-0.021271281,-0.02399519,-0.013510976,0.0331221
Anks1b,0.023265483,-0.03589667,-0.014142503,-0.0034043184,0.017358173
Ndufb10,0.0022452937,0.0032514068,-0.023397863,-0.022577176,0.03524085
Tmem151a,0.010440806,0.021084331,-0.022841323,-0.020242004,0.012337768
Resp18,0.014395384,0.019824382,-0.013198375,-0.025577443,0.015028673
Prx,-0.0011904219,-0.028748633,-0.033737775,-0.018758114,0.02138804
Cadps,0.01149793,0.010837202,-0.021942066,-0.022506779,0.007565702
Mrps6,0.012378578,-0.022038,-0.027006755,-0.005603568,0.019363848
Arf3,0.025375605,-0.015055228,-0.013668912,-0.010623075,-0.0005506527
Clasp2,0.016820071,-0.0054726414,-0.018716848,-0.006169399,0.027065875
Nfib,0.017359994,-0.0023930667,-0.012750237,-0.015484344,0.01996861
Myo6,0.015995072,-0.004930871,-0.00040435162,-0.026307998,0.037526198
Selk,0.0046839276,-0.0071293022,-0.03154602,-0.015279306,0.018678712
Dynll1,0.0106163025,-0.015463694,-0.029845376,-0.02464224,-0.017047072
Sdcbp,0.011911973,-0.00611814,-0.016376337,-0.018334903,0.026352402
Prpf19,0.02291121,0.0008552436,-0.009677194,-0.019522147,0.0016563887
Arl1,0.012105921,-0.030330658,-0.019002775,-0.011058143,0.030415235
Ndufa1,0.015102892,-0.0026421219,-0.016872328,-0.02586288,-6.721173e-06
Nudt3,0.0019037093,-0.03801512,-0.042174593,0.0036467665,0.034470063
Pfkm,0.017349428,0.0033606212,-0.017596843,-0.020724805,-0.0007312671
Ran,-0.0035804715,0.03300674,0.01379292,-0.08298739,0.039481703
Limch1,0.020118022,0.0029724096,-0.004355929,-0.023936985,0.016649656
Cdip1,0.018853571,-0.024551962,-0.0097704865,-0.015060206,0.024527159
P4hb,0.004764306,-0.026783245,-0.0280684,0.0025332724,0.05751822
Srrm2,0.016128907,-0.0016880357,-0.014264195,-0.009494515,0.034144197
Smim10l1,0.015284909,0.0022180842,-0.015341573,-0.021290788,0.012029053
Tecr,0.015097482,0.0064989957,-0.01981948,-0.020642651,0.0030409254
Clcn3,0.0184939,-0.009720412,-0.008317843,-0.020131692,0.020951403
Ndufa12,0.01162041,-0.0073162434,-0.007687196,-0.023720844,0.039503515
Gm5093,0.0071463236,-0.0066280514,0.0027162605,-0.04657358,0.03986034
Selm,0.017665537,-0.010339016,-0.015290774,-0.018390547,0.008997757
S100a10,0.01634465,-0.0036882667,-0.005457891,-0.024849828,0.02503861
Chd4,0.0074492013,-0.015670674,-0.026806623,-0.013173337,0.02204934
X4930402H24Rik,0.02043797,-0.044892415,-0.019430296,0.016140204,0.049078826
Nsg2,0.02049195,-0.0026426,-0.014836278,-0.012453444,0.01191297
Rida,0.009734715,-0.014468266,-0.018130869,-0.026942639,0.011395351
Eid1,0.0025585638,-0.0071265944,-0.022996541,-0.027112523,0.026332024
Rps11,0.016111203,-0.020332724,-0.011227854,-0.018209938,0.022071453
Tmx4,0.013676944,-0.014920581,-0.013700218,-0.01866696,0.025227414
Sucla2,0.008759818,-0.0032693835,-0.0154831465,-0.013734174,0.0495254
Tmed10,0.015503222,0.0053847595,-0.019878915,-0.017603358,0.0064421888
Brk1,0.024006207,-0.0013505867,-0.002231644,-0.016860768,0.022105882
Apbb1,0.0033579515,0.010509004,-0.042918507,-0.012066784,0.0025507698
Mapk9,0.003530289,0.049871445,-0.0200197,-0.032179542,0.025902178
Nedd8,0.01626966,0.005836154,-0.01185886,-0.021818012,0.017105406
Fam213a,0.014786134,-0.038135257,-0.016327182,-0.008840936,0.032746132
Itm2a,0.02057381,-0.0038144062,-0.014368742,-0.010437991,0.014141455
Ndufa5,0.018342702,-0.004071389,-0.012959506,-0.020298667,0.008858546
Ndufs6,0.014444011,-0.011527897,-0.022406822,-0.0051150736,0.025715107
Ank,0.009309531,-0.0008151392,-0.020594388,-0.01895704,0.02417994
Cadm2,0.014714693,-0.0058410964,-0.021855008,-0.0165291,0.005939533
Impad1,0.016463844,-0.01345949,-0.021740312,-0.0017426545,0.027304122
Scoc,0.006963899,-0.019709444,-0.03463671,0.0089465445,0.048584446
Psma6,0.018403728,-0.01497314,0.010057331,-0.025424896,0.056452338
Acot7,0.017902281,0.015921734,-0.013615826,-0.025013834,0.0003417692
Rpl28,-0.015922591,-0.043301187,-0.051400635,-0.058462735,-0.042290926
Aktip,0.019616872,0.015629971,-0.014411357,-0.022099208,-0.0020173893
Prrc2b,0.017832192,-0.021531792,-0.02448108,-0.007238496,0.003386936
Desi1,0.0068331817,-0.025358789,-0.024223706,-0.0059559382,0.04678181
Ldha,0.011034532,-0.02427413,-0.01742197,0.0036636868,0.06696296
Enah,0.0018203057,-0.0034601535,-0.020727351,-0.029751392,0.028984686
Gde1,0.014501602,-0.025532214,-0.017693477,-0.002670084,0.04204241
Tspyl1,0.008376208,-0.03062731,-0.028386962,0.0003050723,0.04146333
Sdhc,-0.00093452,0.0037125647,-0.038315345,-0.023407008,0.0063759256
Rpl7a,-0.0023227315,-0.033925705,-0.007329771,-0.032700367,0.069882505
Tsc22d3,0.01862499,-0.004065941,-0.0015602807,-0.030595174,0.01763915
Dnm3,0.0045688935,-0.009478935,-0.017799718,-0.03229691,0.022422964
Snap47,0.0074447664,-0.006226235,-0.031328943,-0.012516656,0.01658713
Pygb,0.024168886,-0.021770965,-0.0050131637,-0.006674193,0.032862194
Cldnd1,0.001894534,-0.02660182,-0.028568342,-0.018474178,0.028481
Prr18,0.019402212,0.0040981793,-0.014657372,-0.017257577,0.004829388
Sh3bgrl3,0.004794673,-0.026309874,-0.023143105,-0.017866187,0.0319065
Rbx1,0.017671615,-0.0042386735,-0.0181034,-0.01163623,0.01373105
Plekhb2,0.016431687,-0.012257495,-0.018140724,-0.012966979,0.01637851
Taldo1,0.024969317,-0.028860027,-0.0026768171,-0.006427089,0.034088723
Atp8a1,0.019181456,-0.021432301,-0.015638303,-0.011739419,0.0131938765
Iqsec1,0.016811484,0.0016052908,-0.011010496,-0.02176177,0.016596965
Faim2,-0.022312237,0.007579867,-0.054571845,-0.031140331,0.02882095
Epb41l1,0.016019294,0.001247567,-0.02008118,-0.017785028,0.0032431888
Rrbp1,0.018973175,0.0045360215,-0.016389657,-0.017787378,0.00079751504
Axl,0.015176519,-0.008405286,-0.01824422,-0.011801296,0.0199232
Igfbp2,0.01427353,-0.019002832,-0.02582034,0.010809854,0.04701763
Epdr1,0.01922496,-0.0062250462,-0.017454395,-0.008296325,0.015898582
Rab11a,0.019232182,-0.0045981323,-0.017739344,-0.01093542,0.011033876
Elovl5,0.018687353,0.0027252361,-0.012350471,-0.01819113,0.012294951
Nnat,0.006913975,-0.009884442,-0.02500509,-0.023652742,0.009181068
Lpgat1,0.0164086,-0.0040967925,-0.018353537,-0.016913792,0.008814194
Lsamp,0.0144008435,0.010562549,-0.0077308575,-0.035123084,0.008090771
Ddb1,0.0207167,0.0071577444,-0.0018584252,-0.030305982,0.009178166
Grn,0.011997449,0.0067956178,-0.012765054,-0.020448137,0.02892374
Gaa,0.016212547,-0.005987649,-0.016051382,-0.013166135,0.02147743
Ubl5,-0.0031618567,-0.042517588,-0.033679567,-0.006676317,0.055600245
Aatk,0.011567077,-0.0038721217,-0.020896852,-0.0134380935,0.023832088
Amfr,0.016426869,0.012699128,-0.01558643,-0.02226142,0.005515053
Tmem88b,0.009778868,-0.02360052,-0.01651334,-0.0095247505,0.04670314
Ncam1,0.018287785,-0.00786735,-0.014443894,-0.012234486,0.017386483
Nap1l2,0.00523402,0.03328973,-0.0103231,-0.043200765,0.020578336
Sod2,0.017526116,-0.00669564,-0.011858756,-0.015848903,0.021696905
Dctn2,0.009421976,-0.0012720692,-0.025491117,-0.014926237,0.01759218
Sf3b2,0.0014928794,-0.03778705,-0.019757064,-0.022936096,0.043035645
Rpn2,0.012773075,-0.012748263,-0.027395857,0.0017821029,0.030389547
Sash1,0.00051499327,-0.037912115,-0.032480277,-0.0056155594,0.047326207
Ptprs,0.017863419,0.004952399,-0.01423316,-0.016041195,0.015259992
Mprip,0.014840685,0.00020109414,-0.012728573,-0.021161834,0.01949998
M6pr,0.019165147,-0.013424558,-0.008535505,-0.006849174,0.040711723
Pcdh9,0.019032346,0.0017183226,-0.015950028,-0.018191187,0.0011915058
Dag1,0.013831175,-0.031587306,-0.012992781,-0.019121848,0.020895397
Ndufb4,0.002358403,-0.027815491,-0.0054877717,-0.029942172,0.06565215
Cend1,0.006696989,-0.030967887,-0.02882544,-0.008091054,0.031144677
Eif2s2,0.019603355,-0.032155097,-0.007457113,0.0010789845,0.05539876
Clcn4,0.0082738325,-0.030437259,-0.021019414,-0.005470881,0.04910469
Rab5a,0.013638913,-0.02012464,-0.004927505,-0.027773522,0.031036109
Cmtm5,0.016173387,-0.028379055,-0.029817432,0.003038614,0.0147253955
Rnf14,0.013879257,-0.009236591,-0.018781228,-0.006711841,0.035336725
Fis1,0.018871091,-0.0033662966,-0.01572355,-0.01537828,0.009610455
Sh3gl2,0.012262401,-0.0010777774,-0.016380029,-0.023673212,0.016548404
Sdhb,0.019077716,-0.00080568116,-0.013828564,-0.012104567,0.017634172
Tmx2,0.012533214,-0.0033680964,-0.026803302,-0.015491784,0.0021097867
Ssr1,0.007869577,-0.020530313,-0.021431467,-0.010851547,0.038852207
Pbxip1,0.006440534,-0.018706316,-0.026900962,-0.016133504,0.021255605
Ubqln1,0.020170825,0.0055904607,-0.012236344,-0.0136679085,0.015792802
Cct2,0.023520615,-0.008799689,-0.012665777,-0.011248272,0.0055314605
Cdc42bpa,0.004114175,-0.06347653,-0.011072257,-0.00807552,0.08235884
Ndufb11,0.016821122,0.020305637,0.0024762712,-0.027784448,0.040360406
Hepacam,0.020741206,-0.002043074,-0.013598892,-0.013164357,0.011154184
Apc,-0.059309408,-0.25480202,-0.06558423,0.09056158,0.34486336
Atp6v0d1,0.008076929,-0.013542663,-0.020013576,-0.006145778,0.052394822
Ahcyl2,0.018776372,0.0024187795,-0.017465062,-0.014664019,0.0063627134
Ednrb,0.015281259,-0.00393993,-0.011655997,-0.020042013,0.02124566
Lgi3,0.0069672293,-0.005880527,-0.03267701,-0.0076890197,0.022545094
X2.Sep,0.012868787,-0.030655565,-0.018083539,-0.01840573,0.016137257
Map3k12,0.00970246,-0.0122710075,-0.033591054,-0.012924144,-0.001336348
Syn2,0.0061461483,0.017847914,-0.016681153,-0.03280597,0.021802323
Gpd1,0.018500805,-0.005166971,-0.026608735,0.00048341797,0.010884562
Adipor1,0.019237632,-0.008046713,-0.0129276365,-0.011865463,0.020587416
Slc30a9,0.011032351,0.008524332,-0.01900031,-0.014665885,0.030645775
Rpl15,0.016879879,-0.0027169052,-0.017633855,-0.01386694,0.014586108
Dpy19l1,-0.00842626,-0.05419593,-0.021531172,-0.019553883,0.080613986
Cacybp,0.005539604,0.005083479,-0.017664665,-0.030035742,0.023181308
Atp2b1,0.014235094,-0.0016422542,-0.025825398,-0.010638907,0.0063296934
Pak1,0.0060096984,-0.027759803,-0.035023913,-0.00052994635,0.032405768
Oxr1,0.0061785127,-0.0042755245,-0.017374514,-0.028598113,0.024271127
Taok1,0.009287982,-0.035960086,-0.034667693,0.005722013,0.032378536
Prkaca,0.016192872,0.0009348823,-0.01565815,-0.01662429,0.017566891
Sort1,0.0137265725,-0.0046778806,-0.017438687,-0.014853952,0.021210156
Fads1,0.010597921,0.0023882317,-0.015099468,-0.023547115,0.024914362
Itfg1,0.023082059,0.006319042,-0.0127807995,-0.016441375,0.0025593988
Chgb,0.022011612,0.0060247327,-0.013953608,-0.013840135,0.00556878
Gng12,0.007120275,-0.023307582,-0.025718832,-0.015995137,0.021175267
Emc7,0.013589335,-0.00848074,-0.019444006,-0.01798458,0.012522761
Tmbim1,0.016103603,-0.026512159,-0.007582162,-0.022000635,0.023556812
Tmem106b,0.014778186,-0.008292785,-0.017715376,-0.014556541,0.018866563
Setd7,0.010369054,-0.011072389,-0.018650621,-0.022339143,0.018374622
Ftl1,0.0177876,-0.026968515,-0.017087415,0.00050442986,0.034848474
Nrsn1,0.013207425,0.011760418,-0.013550379,-0.03282552,0.0021923112
Cltb,0.01641828,-0.014522708,-0.008114934,-0.011457625,0.042467043
Copg1,0.012256502,0.0004249375,-0.01940257,-0.023065897,0.0084801605
Spock3,0.018931791,-0.0026188227,-0.01754975,-0.012410634,0.010787046
Ogdh,0.012984056,-0.0077334903,0.009329996,-0.037602626,0.050655186
Glrx3,0.018227173,-0.0034234093,-0.016240565,-0.012544287,0.013172102
Snx5,0.0018093063,-0.027697649,-0.025020374,-0.018130267,0.039306592
Picalm,0.017579783,0.0008409251,-0.014382035,-0.017275102,0.011609197
Rdx,0.019057985,-0.007366569,-0.015827838,-0.012502154,0.0127127
Ntm,0.008796483,-0.002505825,-0.027451467,-0.014940659,0.014063973
Srsf5,0.006742469,-0.012061756,-0.019881655,-0.014571444,0.04313439
Vps29,0.015433488,0.0075305854,-0.01708652,-0.022995332,0.0031571707
Pttg1ip,0.023440076,-0.012168114,-0.017554041,-0.0007438963,0.012253955
Cdh2,0.0009289717,-0.015430902,-0.017878748,-0.02261341,0.052773327
Napa,0.021056825,-0.002248578,0.006512693,-0.028433243,0.03296983
Mapre1,0.00010763251,-0.037042443,-0.021406205,-0.023268893,0.042586427
Swi5,0.01040012,-0.010264669,-0.015080555,-0.0126902,0.043847684
Gm20721,0.0027033002,-0.014916101,-0.023677893,-0.029078346,0.019627629
Pcp4,0.018534694,-0.0041902177,-0.015349272,-0.013877744,0.013811215
Vegfb,0.015567574,-0.0071229353,-0.020131376,-0.015304143,0.0074353656
Spcs1,0.002709652,-0.027740005,-0.036835633,-0.004875349,0.02931039
Dynlt3,0.017486872,-0.0030613423,-0.016576253,-0.014084755,0.01166733
Stmn1,0.017019553,-0.0088746175,-0.014262496,-0.011250681,0.02632946
X__ambiguous.Rnasek.Gm21988,0.013608162,-0.03231502,-0.026633143,0.003591314,0.033495292
Cdk16,0.016036265,-0.02507398,-0.016356954,-0.009001961,0.028469652
Disp2,0.012002465,-0.004415978,-0.017996136,-0.022289421,0.01229392
Sel1l,0.01845472,-0.009031499,-0.018299667,-0.011170534,0.009241646
X__ambiguous.Gm21981.Tomm6,0.006735517,-0.011208624,-0.021742465,-0.028979221,0.009962211
Usp31,0.01930189,0.008714779,-0.0123503,-0.015972009,0.013159812
Kcnc1,0.016302882,0.013082774,-0.016811844,-0.0113639515,0.024252053
Hif1a,0.018509215,-0.009732076,-0.0084137665,-0.017979516,0.022412254
Ap2m1,0.017835418,0.0012956067,-0.019751292,-0.0121850455,0.008401625
Slc38a1,0.017033443,-0.007241953,-0.014650478,-0.011354104,0.023838604
Nme7,0.01826346,-0.0028051755,-0.015440392,-0.014228633,0.0110579
Trim37,0.015000313,-0.018938081,-0.0170351,-0.00743169,0.0344885
Scp2,0.014622974,-0.025216715,0.0018307662,-0.007910736,0.082453206
Rab10,-0.009399477,-0.044828173,-0.031577133,-0.01425019,0.068726666
Chst2,0.016232513,-0.0027622625,-0.017230775,-0.015262988,0.012208919
Dync1i2,0.013222088,-0.019458992,-0.028873991,0.00657453,0.033708546
Sub1,0.013211148,-0.015526959,-0.008846989,-0.004933726,0.06429828
Dld,0.017359054,0.00084684306,-0.016019953,-0.015701756,0.013431605
Pja1,0.021005979,-0.022269959,0.0009266955,-0.025395004,0.024602888
Aldh1a1,0.010869638,-0.009499722,-0.022344148,-0.009953604,0.02908337
Cystm1,0.018650979,0.021535842,-0.012084204,-0.02071868,0.009185693
Gjb6,0.01758044,-0.005731392,-0.015144035,-0.015830278,0.01197963
Cat,0.00722113,-0.021151196,-0.01931374,-0.017519282,0.03457925
Pcmt1,-0.002689638,0.009876701,-0.030397253,-0.03480598,0.011672638
Atp6ap1,0.01882172,-0.02768443,-0.0066630007,-0.012772879,0.03510097
Cab39,0.013118336,-0.0068260077,-0.018833138,-0.0167639,0.017567245
Bzw1,-0.024478523,-0.10179498,-0.003513219,-0.022752285,0.17618017
Ddx6,0.018599633,-0.003255426,-0.018645633,-0.013544914,0.0045007276
Bola2,0.0069413236,-0.020529376,-0.0012495081,-0.042460762,0.03505447
X1810037I17Rik,0.017976003,-0.0071870564,-0.01695109,-0.010449766,0.016159486
Appbp2,0.01644739,-0.03327431,-0.021755323,0.018463092,0.06354849
Tpm3,0.014312513,-0.0077804034,-0.01661787,-0.015496239,0.019342415
Ndufv3,0.020205544,-0.006949716,-0.0133547345,-0.015622594,0.008498179
Prkar1b,0.018747162,0.0005472267,-0.01607134,-0.015934633,0.008404191
Fkbp2,0.016236203,-0.0030850885,-0.01752782,-0.016765263,0.011422839
Anapc11,-0.005368069,-0.025358858,-0.018282928,-0.024416797,0.07005063
Kif21a,0.017160716,0.003755552,-0.0052853827,-0.010694671,0.050420772
Cenpb,-0.005959546,-0.03445269,-0.014471584,-0.034921877,0.060172766
Edf1,0.016007327,-0.005886724,-0.015569795,-0.017616687,0.013481639
Tmem9b,0.013246275,-0.0051171887,-0.019182192,-0.02026557,0.009470773
Ddx17,0.016423756,-0.004900075,-0.016400555,-0.016139656,0.013878005
Fnbp1,-0.02755499,-0.09152759,-0.025441123,-0.0089863995,0.15685356
Metrn,0.01782004,-0.0064932965,-0.016490672,-0.013051346,0.01293532
Ivns1abp,0.022577591,-0.004781867,-0.014431712,-0.013059694,0.0013756308
0,0.02245139,-0.006169168,-0.023356823,-0.0047332863,0.013011725
1,0.02197083,0.0029827454,-0.015168496,-0.012416825,-0.008418996
2,0.023438634,-0.023551198,-0.018610032,0.0039361543,0.024867395
3,0.0182667,-0.0048296475,-0.018199356,-0.009891945,0.011202012
4,0.029523455,-0.03682619,-0.018223375,-0.007512005,-0.01933139
5,0.026130745,-0.0046796934,-0.013406616,-0.011153895,0.006904336
6,0.01908223,-0.014156979,-0.01954242,-0.0064728134,0.022626325
7,0.027718527,-0.0073488727,-0.011812654,-0.004346929,0.019809604
8,0.022467494,-0.00292984,-0.01735204,-0.00570558,0.010749905
9,0.02465869,-0.033413645,-0.0131779555,-0.004697427,0.021452567
10,0.023560831,-0.004848178,-0.016999416,-0.008492351,0.008511759
11,0.016096255,-0.021429133,-0.021803744,-0.005566217,0.027378585
12,0.02931366,-0.01066353,-0.012266284,-0.006945948,0.0067967684
13,0.018318586,-0.019588055,-0.018797766,0.0038032837,0.045890573
14,0.021789527,-0.0043139914,-0.011106654,-0.012850561,0.019840535
15,0.021270948,-0.0036147635,-0.020895027,-0.0057890983,0.011106784
16,0.033294883,-0.019396907,-0.0071171545,0.00060614734,0.016256701
17,0.027647654,-0.001280229,-0.007820711,-0.0062501514,0.019201986
18,0.020211767,-0.00330078,-0.015087141,-0.014543624,0.01092112
19,0.018972933,-0.005706002,-0.017032852,-0.0131486915,0.014612102
20,0.020990172,-0.006383825,-0.014864263,-0.011332018,0.015155219
21,0.034749627,-0.05080589,-0.018965978,0.025164053,0.02196749
22,0.01930498,-0.0015503735,-0.017504558,-0.014429748,0.011439796
23,0.026239188,-0.022279244,-0.015875343,-0.00069591403,0.015411668
24,0.019577999,-0.011546159,-0.02186177,-0.007313984,0.012004499
25,0.018936083,-0.00842472,-0.017844507,-0.011095946,0.016212543
26,0.020138921,-0.006894486,-0.01963916,-0.0042985566,0.020723263
27,0.026139457,-0.02340401,-0.014328623,1.7277327e-05,0.019854585
28,0.03599781,-0.022847073,-0.028150208,0.018610187,-0.015020222
29,0.01950698,-0.0033504702,-0.01661169,-0.013440887,0.013522024
30,0.030040758,-0.021693982,-0.02676003,0.0146229975,0.00052424084
31,0.01749148,-0.007709785,-0.016838001,-0.016836174,0.013480292
32,0.019179411,-0.003985666,-0.015991237,-0.014119182,0.013875332
33,0.019622087,-0.0018858289,-0.019612202,-0.008238457,0.014293111
34,0.02539618,-0.0075230566,-0.012298687,-0.0063879285,0.016361237
35,0.023146654,-0.019882558,-0.016757937,-0.0032229763,0.018709874
36,0.028503565,-0.025400558,-0.031633683,0.015515904,-0.0052233106
37,0.020777548,-0.008097969,-0.01673523,-0.0111492295,0.012531282
38,0.02776068,-0.034424998,-0.033744697,0.022428164,0.006943747
39,0.027863966,0.00704058,-0.008535638,-0.015438662,0.00062214327
40,0.043981954,-0.026102975,-0.001324659,0.0065452326,0.00047087882
41,0.019954372,-0.0041040503,-0.016151365,-0.013104637,0.013540586
42,0.04883057,-0.023080729,-0.01567498,0.02572699,-0.01563856
43,0.025606139,-0.008715,-0.022247445,0.003171372,0.008635914
44,0.047908224,-0.028875634,-0.0052479235,0.019794665,0.0022896132
45,0.0686389,-0.03845068,-0.121279545,0.16630203,-0.09146444
46,0.023805473,-0.0035580113,-0.020563377,-0.002321898,0.008715653
47,0.021095015,-0.0056455606,-0.015972342,-0.011254863,0.012048199
48,0.13092157,-0.010593725,-0.020187125,0.16820478,-0.048488088
49,0.087913804,-0.0110087665,-0.09150933,0.17274672,-0.0700289
