,0,1,2,3,4
ZFAS1,-0.0001367431,-0.033505708,-0.014323861,0.016950531,0.030128997
HNRNPK,0.011428154,-0.010681843,-0.01765439,-0.004124457,0.02902543
TAGLN,0.0022926168,-0.03839678,-0.017220896,0.0051949006,0.016055588
YWHAE,0.001834204,-0.045563336,-0.031292535,0.0064686188,0.009765063
SSR2,0.002635028,-0.035377692,-0.012585458,-0.0049750786,0.01285618
AHNAK,0.0057881535,-0.03225832,-0.017010208,0.008017518,0.02145393
MYL9,0.0066003944,-0.018985419,-0.022551851,-0.001954423,0.025914438
SCD,-0.020002238,-0.013829074,-0.01941637,-0.009103528,0.042137977
PSME1,0.0051739938,-0.037752986,-0.012525007,0.0062855356,0.016117604
BST2,0.006210955,-0.025869006,-0.0033195992,0.005107571,0.026030974
TUFM,-0.0059796697,-0.027870758,-0.00814123,-0.007169799,0.023443976
CTNNB1,0.016995186,-0.023406433,-0.009926464,-0.010886104,0.01070112
PSMB3,-0.01535484,-0.00440156,-0.0113380235,-0.013423904,0.046172068
IGKC,0.03389245,-0.03605779,-0.021886274,0.01803642,0.0060648336
WDR83OS,0.0040654177,-0.037349522,-0.018264573,0.007141693,0.017097464
NDUFA11,-0.0031024823,-0.031512436,-0.022409096,0.00082447636,0.022314288
COMP,0.009131967,-0.03045408,-0.013750071,-0.010727242,0.008885801
TMEM256,0.00059230684,-0.03154399,-0.021104254,0.0021988458,0.02164624
SLC25A3,0.009304475,-0.011246666,-0.010904417,-0.007811155,0.0278652
TPI1,-0.0006409308,-0.040351536,-0.023431577,0.003577522,0.014625915
GSTK1,0.01614857,-0.038177215,-0.015806438,0.01066175,0.011375974
SUMO2,0.012860646,-0.018808246,-0.0242241,0.007806322,0.027813034
LAMTOR4,0.0058825696,-0.02840747,-0.024992047,0.0069480506,0.023242751
PEBP1,-0.0016920277,-0.03321931,-0.011851665,-0.0008082111,0.019704178
NOP53,-0.000777825,-0.0353898,-0.031063253,0.007772573,0.021186601
LAPTM4A,0.0023492163,-0.028681695,-0.00075321883,0.016512634,0.033289827
FLNA,-0.0010838815,-0.028452026,-0.01785059,-0.0036909718,0.021429783
HNRNPC,-0.0118812015,-0.031963855,-0.0126349265,0.004686322,0.030842673
NDUFS5,0.016063109,-0.03300186,-0.0138369175,0.0022725763,0.010714826
FUS,0.002470473,-0.04055571,-0.02847382,0.020816317,0.02332755
YWHAZ,0.004958946,-0.010971704,-0.011954979,-0.014167947,0.026923638
ATP5PF,0.030746657,-0.02842662,-0.013050869,0.01009826,0.01049837
EDF1,-0.00019887999,0.003252744,-0.008437777,-0.020512966,0.03878457
RBM3,0.010244994,-0.03069216,-0.0112980995,-0.003169124,0.013404339
TOMM20,-0.018498428,-0.01605212,0.0016395557,-0.016931426,0.03621344
NDUFB9,0.012503068,-0.02896029,-0.021241263,0.0023176433,0.016418478
NDUFS6,0.014142912,-0.02255621,-0.011445769,-0.0057179267,0.016317505
NPM1,0.008134361,-0.029346159,-0.013780217,-0.007975124,0.012630754
ARPC3,0.00974879,-0.041257076,-0.017904676,0.011384454,0.013101994
SLC9A3R1,-0.0028143271,-0.009407245,0.0006833907,-0.014360918,0.033672374
RPS27L,0.004588803,-0.038940974,-0.008706901,0.0012263926,0.012328185
COL12A1,0.010493252,-0.023145823,-0.0129022915,-0.0006511548,0.02106645
TSPO,-0.016667843,-0.050572418,-0.019421998,0.025802704,0.03040527
ENSA,0.008282909,-0.021327931,-0.014461493,0.013614405,0.033236336
TBCA,-0.004436002,-0.029657165,-0.023097508,0.00041424768,0.02467219
HNRNPU,0.014115607,-0.03060724,-0.032490604,0.0151795875,0.020607969
SQSTM1,0.009065398,-0.027737847,-0.019338472,0.0054637566,0.021287847
CD99,0.0024282793,-0.0071548363,-0.019449998,-0.025941892,0.023754438
TNFRSF12A,0.0037408015,-0.034274243,-0.011293901,0.002278838,0.017690202
CEACAM6,0.036533777,-0.016006367,-0.018454613,0.006493456,0.015019772
TPM4,0.0049088816,-0.022448324,-0.010971588,-0.0022964538,0.024310028
ATP5PD,0.013630687,-0.028428363,-0.021777945,-0.000608041,0.014153337
CTNNA1,0.016495807,-0.027685726,-0.018752655,-0.00693925,0.009028093
GTF2I,0.002036345,-0.0198678,-0.014032139,-0.0078009507,0.024819396
HMGB1,-0.018898051,-0.01845947,-0.0074070403,-0.019550709,0.032274976
H2AFJ,0.009343814,-0.01793734,-0.00037399857,0.0050066398,0.031392712
PRDX1,0.01125633,-0.028061636,-0.02182079,0.0013766235,0.017078131
SOD1,-0.0137363775,-0.029092906,-0.014023298,-0.009088754,0.02569379
PET100,0.0018414228,-0.016843172,-0.010998166,-0.010135332,0.026524926
ASAH1,0.006468335,-0.0140776085,-0.011288965,-0.008805539,0.026530245
ATP5F1D,-0.001438045,-0.036445577,-0.0035708358,-0.0002750901,0.017648073
ENO1,0.04021868,-0.028027764,-0.010668497,-0.0012309006,-0.0019098868
ATP5F1B,0.0014781395,-0.020205868,-0.009931337,-0.0088106785,0.024840634
AGR3,0.007966627,-0.033247586,-0.01899145,0.009458596,0.019985568
RHOC,0.0071309335,-0.04463717,-0.02620261,0.030258879,0.02318407
TRIR,-0.00090976263,-0.030397326,-0.0035677596,3.2533982e-05,0.022902146
APLP2,0.00030655172,-0.03694849,-0.027071374,0.009970262,0.021004964
YWHAB,0.010650005,-0.028472578,-0.0045924946,0.015839303,0.027725616
BSG,0.011515029,-0.013253169,-0.01149971,-0.01467729,0.020463146
TUBB,0.00890651,-0.032463185,-0.014412809,0.00952006,0.020367013
PPP1R14B,0.014715348,-0.03664334,-0.014483612,0.016421953,0.017186727
SARAF,0.008860256,-0.013282504,-0.0150592625,-0.009264208,0.02528719
NORAD,0.018993236,-0.032494698,-0.031632688,0.007946032,0.01162647
MUC5B,0.012585802,-0.0021882139,-0.013592824,-0.015176101,0.029020773
C19orf53,0.0015550336,-0.028069677,-0.012788982,-0.0013866535,0.02205083
SRRM2,0.013504362,-0.03656966,-0.014926678,0.013579476,0.016430367
CYB5A,0.007591076,-0.022834701,-0.006687521,-0.0040073586,0.021866195
PCBP1,0.004670355,-0.026104406,-0.025895039,1.6815446e-05,0.021482833
GNB2,0.009637495,-0.020317618,-0.01977852,0.0014375832,0.025023118
S100A1,-0.00810768,-0.016466456,-0.015929908,-0.009328735,0.033233374
CTGF,0.0015421398,-0.013959848,-0.012535299,-0.00461641,0.03258642
PERP,0.010913276,-0.032940812,0.0056115976,0.009252448,0.019665841
RAC1,-0.010742165,-0.027851759,-0.023506483,-0.0073127192,0.025356531
NDUFS8,-0.0049956716,-0.012522193,0.004681017,-0.012651678,0.03396943
SELENOH,0.01931998,-0.026792226,-0.009336494,0.005248694,0.016555244
EIF4G2,0.0028067739,-0.026217934,-0.012083098,-0.004041271,0.021323621
EFHD1,0.02288084,-0.035257053,-0.018257547,0.0128658535,0.010912467
KRTCAP2,0.0034559492,-0.036689855,-0.022242272,0.011775944,0.02112473
SNHG8,0.0020481662,-0.03530277,-0.027000185,-0.010980875,0.0080658905
CUTA,0.0076676994,-0.013732597,-0.01393828,-0.0045629996,0.02870423
C19orf70,-3.0569263e-05,-0.023012543,-0.0067367773,-0.015486826,0.019214189
PPIB,0.01818968,-0.012208995,-0.005817814,0.0010682509,0.027578669
FXYD5,0.0026086322,-0.010421876,-0.009746993,-0.021425165,0.024653012
NEDD8,-0.004388022,-0.04322536,-0.010007154,-0.0034125983,0.011556493
ZFP36L2,0.01716023,-0.029200278,-0.017926427,0.0043601682,0.014702755
RTN4,0.0063561844,-0.025874518,-0.011286161,-0.007910095,0.016987849
DUSP4,0.040474225,-0.011706873,-0.015682701,0.006382237,0.01648808
CANX,-0.001643848,-0.008495996,-0.004656134,-0.009849975,0.03640412
MYH9,0.0016415549,-0.01952012,-0.0056495387,-0.0058819815,0.027303044
CALM1,0.022457631,-0.033952855,-0.019481322,0.0016983137,0.005156842
RARRES3,-0.0008816787,-0.029416278,-0.021762116,-0.012821954,0.014530678
CD59,0.009855314,-0.014889765,-0.017750122,-0.0177592,0.017681854
SUB1,0.022215782,-0.009931525,-0.0042432016,0.00030588807,0.027018543
ACADVL,-0.00029187245,-0.026104853,-0.019276489,-0.003576842,0.02302348
PSMA7,0.028805928,-0.010025357,-0.00027964925,-0.013226465,0.014066993
SYNGR2,0.031625412,-0.010852089,-0.016840251,0.0010480612,0.019080656
TFF1,-0.012658965,-0.0268479,-0.019622575,-0.0078007737,0.027280115
NUCKS1,-0.002354531,-0.033240154,-0.012336115,-0.0016976434,0.020060446
TCEAL4,0.024507696,-0.025232317,-0.023716874,0.009226609,0.015884226
ATP5F1A,0.016069414,0.024421118,-0.01589115,-0.021823686,0.04576438
TXN,0.004655182,-0.016916942,-0.006610819,-0.008203235,0.026025647
TSC22D3,0.024099763,-0.0094054,-0.00095512974,-0.004178007,0.023435727
ZNHIT1,0.0125934025,-0.009373367,-0.002035549,-0.004040702,0.030574141
UBA1,0.0034586585,-0.018056054,-0.0033684345,-0.0049018934,0.02835166
NDUFAB1,0.010381647,-0.019428594,-0.008718519,0.0004092224,0.025414903
H1FX,0.011376668,-0.019079221,-0.013953427,0.015969828,0.034736406
CAPNS1,0.0018661517,-0.030233253,-0.0051820367,-0.0017007325,0.020354686
MYL12A,0.019337103,-0.010056523,-0.0006445052,0.002146223,0.029873775
PDIA3,0.020193262,-0.032770302,-0.013498743,0.015817588,0.016982274
AES,0.016916197,-0.030385612,-0.00801887,-0.0015249377,0.010545554
COL6A3,0.004315558,-0.0098816035,0.0044145356,-0.010894453,0.031665213
NHP2,-0.010525266,-0.0030769212,-0.008134572,-0.010471375,0.04623112
CREB3L4,0.011459127,-0.019114528,-0.008139638,-0.0047938214,0.022119457
ARL6IP4,0.029774763,-0.032581326,-0.0207629,0.00353082,0.0028129853
SREBF1,0.0136085125,-0.004038302,-0.021532305,-0.009444994,0.029986849
SH3BGRL3,0.014407323,-0.02714646,-0.01960407,0.0024521723,0.01701201
CAPG,0.025495457,-0.0129737165,-0.014673814,0.007251189,0.025653968
VDAC1,0.008226997,-0.022066917,-0.013414543,-0.0062143956,0.02008536
AP2S1,-0.005465817,-0.019770952,0.00033396427,-0.0053108456,0.031940617
DDX17,0.013339184,-0.01738096,-0.0068278783,-0.00073955837,0.024935031
DSP,0.029150171,-0.010186168,-0.0101261735,0.021801403,0.03540765
GRN,0.014866449,-0.01937435,-0.010978756,-0.008429723,0.017273944
CLIC1,0.008354461,-0.023872413,-0.023277694,0.008199769,0.026634905
CRACR2B,0.0074845324,-0.029260958,-0.015073119,0.0053213886,0.021454584
KDELR2,-0.0010052955,-0.018595703,-0.0051685455,0.0028647173,0.03510129
LAMTOR2,0.023478014,-0.01530012,-0.008920043,-0.008786436,0.01513022
MORF4L2,0.009358418,-0.017621929,-0.011356875,0.022490589,0.04157221
NAXE,0.0044071935,-0.032913797,-0.027251542,0.002804972,0.017353399
ARHGDIB,0.004831413,-0.028686166,-0.010618485,-0.0032710976,0.018651178
TSPAN13,0.018941965,-0.024139933,-0.025538977,0.0057010013,0.018008724
HNRNPH1,0.009311262,-0.012113144,-0.009834954,-0.0020326583,0.031029124
TMEM219,0.008221833,-0.009378996,0.007913191,-0.009478055,0.030612784
CCND1,0.014944238,-0.004129187,0.009293063,-0.00080219854,0.036608562
NME4,-0.00033853765,-0.019703591,-0.010001728,0.0014971984,0.032476448
BLVRB,0.013016073,-0.012124698,-0.009844842,-0.009396505,0.024208698
VPS28,0.0011997182,-0.0049690315,-0.00727392,-0.020555308,0.030810248
SNRPG,0.012105056,-0.024078254,-0.020295046,-0.0042586615,0.016165966
EIF3K,0.010089819,-0.022598797,-0.025140692,0.0049527674,0.024551414
HSBP1,0.022021167,-0.012516282,-0.012138134,-0.0014046576,0.022938468
RAB5C,-0.007429603,-0.030358873,-0.018269379,-0.0021674084,0.024764016
TMED3,0.004708891,-0.005184107,-0.001601659,-0.018545698,0.030179944
APRT,0.02095056,-0.015745172,-0.024377882,-0.0060874033,0.016766708
IFITM2,0.010231972,-0.006023199,0.0030304266,-0.009210979,0.032143373
SLIRP,0.010002356,-0.01698752,-0.006470014,-0.00841973,0.022450669
HMGN2,0.005206142,-0.027261434,-0.022527128,0.0012698643,0.021625638
ASPH,0.0037676177,-0.02193673,-0.019067537,0.0039858934,0.029145835
LAMB2,0.003986544,-0.009262008,-0.012201086,-0.006011355,0.034466196
TMED10,0.02253468,-0.029966494,-0.0031459255,0.018269513,0.020303112
EMP2,0.0070545045,-0.019155145,-0.00629252,0.0019926704,0.028702918
HDLBP,0.013184632,-0.01439488,-0.0050497428,-0.011876764,0.020868551
CSNK1A1,0.008098264,-0.005309218,-0.014735645,-0.020082435,0.026100487
CLTC,0.0259131,0.0006080322,-0.0064320415,-0.004108087,0.03103058
SLC9A3R2,0.016598033,-0.008841933,-0.011881803,-0.009864619,0.024187261
TAPBP,0.02993189,-0.0069238767,-0.014465919,-0.0048759854,0.020393053
ECM1,0.008716739,-0.024432866,-0.0041487417,0.019241113,0.034390952
PPP4C,0.01928803,-0.013835306,-0.0066658594,-0.006373868,0.020690333
PARK7,0.020132612,-0.0032556562,-0.021180708,-0.0062875017,0.028697994
GRINA,0.018204631,-0.017745562,-0.00560487,0.009599687,0.028022416
HIGD2A,0.022449944,-0.027704464,-0.008213754,0.0018375742,0.011677672
ATP5MC3,0.012880327,-0.020209594,-0.013671518,-0.0013337513,0.021486469
BCAP31,-0.0029375728,-0.031215522,-0.018361636,0.003964229,0.025158541
LAMP1,0.013124996,-0.00842085,-1.8908611e-05,-0.004905986,0.03073519
FAM173A,0.018262913,-0.020337623,-0.015951784,-0.0007664006,0.01849805
MAL2,0.006118596,-0.025211563,-0.017827261,0.003283166,0.024353372
CCT3,0.005201509,-0.012329222,-0.011968595,-0.0062396834,0.03068797
MT2A,0.018385889,-0.018187603,-0.015321312,0.0053149583,0.023974188
PLXNB2,0.0201822,-0.014960691,-0.009301585,-0.0072411285,0.018148722
ADAM15,0.036458433,-0.023705792,-0.022148166,-0.0024485656,0.0023629668
TUBB4B,0.026438698,-0.023288595,-0.013655384,8.638508e-05,0.011276654
BRK1,0.021340257,-0.021944884,-0.013293906,0.01320433,0.02413677
CENPX,0.008842237,-0.015807938,-0.016127583,-0.0022061865,0.027640922
ATP6V0E1,0.012520849,-0.020832352,-0.020263048,-0.0054505006,0.018330058
SFRP2,0.0064918883,-0.026202869,-0.016339844,0.0027562513,0.022935674
LGALS3BP,-0.00045191092,-0.021544572,-0.018763693,0.004198261,0.032060754
SPCS1,0.017973902,-0.039940268,-0.016638936,-0.002218141,0.0005094602
HSPA9,0.015731752,-0.011351974,-0.007314211,0.015761001,0.03919993
NDUFS2,0.010502879,-0.023418656,-0.018012948,0.0066787526,0.025491431
CITED4,0.013202008,-0.018398732,-0.0131126605,-0.006834,0.019750549
JUNB,0.018804574,-0.03270157,-0.0091787595,0.009206733,0.014274116
BMPR1B,0.0147020435,-0.016603665,-0.007597241,-0.005630866,0.021228734
SYPL1,0.031034874,-0.009440068,-0.0104850605,-0.006410324,0.01661074
TAF10,0.010718468,-0.008777977,-0.00912086,-0.0070772604,0.029924659
ALKBH7,0.002444663,-0.026878823,-0.0076446747,-0.015214859,0.014210667
SCCPDH,0.02438822,-0.014104724,0.00011249183,-0.0071701417,0.01680144
ATP1A1,0.03323343,0.00342754,-0.017134275,-0.012353805,0.022879751
UQCRH,0.009479539,-0.016159466,-0.014556398,-0.005174251,0.02525296
TMCO1,0.012595641,-0.0011669246,-0.0027929118,-0.012505747,0.03239482
IRF2BP2,0.024129258,-0.0011155829,-0.0093799485,-0.008360221,0.02721966
RPN2,0.013535279,-0.006755895,-0.0106733395,-0.009483362,0.027925465
XIST,0.029604504,-0.002959309,-0.0118098585,-0.011928276,0.020004796
UFC1,0.013679018,-0.030189048,-0.022349102,0.013758223,0.021183753
COL5A2,0.010066946,-0.030697165,-0.019623138,0.015312765,0.024420127
DAD1,0.009915595,-0.013265691,-0.0028043073,-0.006402479,0.027405605
ATP5PO,0.011145426,-0.023966547,-0.015166185,-0.0074901693,0.015688404
EIF4B,0.010599196,-0.014518125,-0.009272283,-0.009702115,0.023429822
METTL26,0.022300791,-0.02210815,-0.009777167,-0.0016607733,0.014108438
TPM1,0.013584198,-0.017685356,-0.008699175,-0.004881818,0.02184725
SLC12A2,0.026647968,-0.013747867,-0.014813006,0.007399453,0.024176478
COL11A1,0.016377553,-0.007426999,-0.0042264415,-0.012451143,0.024506921
MDH2,0.037164666,-0.015214154,-0.0038164384,0.011655851,0.020199448
PHPT1,-0.0004463721,-0.029978015,-0.027794862,-0.0011875863,0.020989548
TIMP2,0.022978133,-0.015313076,-0.014741359,-0.0046518804,0.01750401
SDHC,0.01704202,-0.012378936,-0.0028225055,-0.010369922,0.021497643
RAN,0.02627076,0.0036213216,-0.011460062,-0.0055981344,0.03167725
PTPRF,0.014273027,-0.0042484077,-0.015899118,0.007899842,0.040759575
HCFC1R1,0.011116635,-0.021972474,-0.0060532405,0.0013641403,0.023667898
S100A4,0.0134892445,-0.026014071,-0.032439042,-0.001737858,0.014943886
TMEM9,0.015325609,-0.012351968,-0.007960557,-0.004640583,0.02578603
NME1,0.030350434,-0.0094974805,-0.011085891,-0.001770956,0.020034952
MRPS34,0.018869871,-0.007743076,-0.018906342,-0.010754505,0.022652846
BLOC1S1,0.01144136,-0.019546377,-0.013055822,-0.0035903903,0.021763625
MRPL24,0.0092730755,-0.020453125,-0.013184324,-0.006210121,0.020961136
KLF2,0.009016753,-0.029894842,-0.019621147,0.0014453238,0.016816776
CAPN8,-0.013152228,-0.022204105,-0.009183246,-0.005624027,0.033777863
SLC25A5,0.01118728,-0.0050746407,-0.0021162324,-0.0045649535,0.034531135
TECR,0.011452115,-0.019326871,-0.011094636,0.0018923339,0.025891505
NDUFV2,0.013523345,-0.016213743,-0.0127809495,-0.007180974,0.021695232
GSN,0.019335853,-0.016748078,-0.013619592,-0.005539902,0.018260507
KRT23,0.010209816,-0.03059973,-0.0018144816,0.0022219014,0.01719633
S100P,0.028089778,-0.027458185,-0.021537654,0.00877641,0.011744227
BCL7C,0.02966808,0.0075573833,-0.0030765766,-0.02475451,0.021722177
ERGIC3,0.008756688,-0.004181885,-0.007149416,-0.012699079,0.031785734
GADD45GIP1,0.01959607,-0.008029878,-0.0111360615,0.0056657214,0.033009794
MARCKSL1,0.008384356,-0.034126386,-0.00907402,0.0018043029,0.014917007
PBX1,0.031049281,-0.01377914,-0.020798152,-0.0062341597,0.012479354
SF3B6,0.013671517,-0.016270751,-0.006172235,-0.0062758476,0.022005476
NDFIP1,0.010521399,-0.013344765,-0.003378782,-0.011471171,0.023634676
UQCRC1,0.019731214,-0.011225926,-0.009534828,-0.019086441,0.014444166
MRPL51,0.007647073,0.014714654,0.0033053877,-0.018068004,0.046563186
PTGES3,0.019441785,-0.027093008,-0.0141431885,0.0051000845,0.015836667
SH3BGRL,-0.0008156399,-0.005516548,-0.011159396,-0.008927987,0.038838953
COX17,0.02466727,0.0019038427,-0.00846774,-0.0063893893,0.03075494
C1QBP,0.020789372,-0.011179564,-0.014549305,-0.010310824,0.019200634
CD44,0.025441226,-0.0069060046,-0.012560399,0.0054435814,0.029961001
TMEM59,0.020730212,-0.00010443542,-0.0069867107,-0.014781055,0.026562465
ATP1B1,0.009369466,-0.029415976,-0.021913556,0.006625092,0.02047854
PSMB6,0.008248632,-0.0030576861,-0.010820782,-0.017061297,0.030217513
ACTA2,0.04056798,0.010892518,-0.0073630055,-0.0043351487,0.030566681
MMP2,0.006965457,-0.0144265415,-0.0146201495,-0.005935056,0.027251713
FOXA1,0.014833324,-0.010665829,-0.011687424,-0.017728211,0.018574705
TMEM141,0.013810777,0.000659611,0.0017286503,-0.01364983,0.0330111
UBE2D3,0.027956404,-0.010070241,-0.011056799,0.004799527,0.025548905
C4orf3,0.004523595,-0.018936077,-0.010297113,-0.007987348,0.02418465
C9orf16,0.025242193,-0.0029849363,-0.013182425,-0.00831404,0.024839347
PSMB1,0.014376681,-0.008635989,-0.01274615,-0.0064594173,0.02783705
TRPS1,0.021666389,-0.01855313,-0.012919792,0.0002702456,0.018809898
BANF1,0.009072562,-0.02909068,-0.025251603,0.0065347413,0.020408157
TMED9,0.020082619,0.004915325,0.0007376703,-0.0020168093,0.040008184
TMEM205,0.02601406,-0.0078089456,-0.011119423,-0.0064353202,0.021365544
GPRC5A,0.03008877,-0.0009842989,-0.008284362,-0.014733671,0.019734751
PLEC,0.011824281,-0.022741897,-0.011533407,-0.0031457266,0.019224675
APOC1,0.011089544,-0.0022337723,-0.023665138,-0.011886395,0.031091267
YPEL3,0.014033741,-0.005617588,-0.022011109,-0.0010997369,0.03346699
MYO1C,0.016286524,0.006826341,-0.012892767,-0.019788325,0.031735122
THBS1,0.020585801,-0.012900578,0.0052979197,-0.0045849457,0.022536231
PPP1R1B,0.01870255,-0.023152905,-0.0053249993,0.0029839696,0.019072542
LSM7,0.024951322,0.0033676291,-0.002352568,-0.02285508,0.022086574
ITGB5,0.011708431,-0.01046712,-0.009115316,-0.0062539815,0.028370554
HNRNPA3,0.014223989,-0.0009978926,-0.0015820685,-0.00524449,0.03651435
CIB1,0.034715045,0.0104238475,-0.008421108,0.00016672433,0.036728565
ARL6IP5,0.024031043,0.008673699,0.0022201505,-0.025635747,0.025998803
SRSF9,0.011685144,-0.028388942,-0.010811108,0.0005432376,0.016976217
SCAND1,0.019710444,0.011605866,-0.0029715227,-0.017280523,0.036225934
MRPL57,0.022705842,-0.026129572,-0.014632779,0.0030768195,0.01305879
LMAN2,-0.0020414286,-0.0406844,-0.017091243,0.030111294,0.032805216
COL10A1,0.040711503,0.018954815,0.0027275544,-0.011426059,0.033674657
C8orf59,0.011806501,-0.0043302416,-0.00097332365,-0.008560933,0.033129606
NTN4,0.017364634,-0.010601008,-0.009095407,-0.00955967,0.022728844
SMIM26,0.03055744,-0.020011956,-0.0104905125,0.0021646246,0.01317399
HNRNPDL,0.026982877,0.008887756,-0.0053749816,-0.009409936,0.03410628
EFNA1,0.036937386,-0.00016348176,-0.010927465,-0.0021122606,0.023956113
CEBPB,0.013235857,-0.011694519,-0.012068872,-0.001536076,0.029049525
PGRMC1,0.02362314,-0.017571,-0.016803043,0.00221381,0.019510917
RNPS1,0.014652326,-0.0036871058,-0.012749942,-0.015602235,0.026260844
CNN3,0.02505569,0.022278938,0.004826285,-0.022622932,0.03928944
PRDX6,0.028416246,0.0011911665,-0.010180494,-0.0099394955,0.025577666
ELF3,0.009541412,0.010849433,-0.010716057,-0.014790329,0.042881142
ATP6V1F,0.0064765257,-0.020013208,-0.01434424,-0.0016486305,0.026000291
PRELID1,0.015267903,0.0013093618,-0.0110033965,-0.02270848,0.02606445
SAP18,0.013187731,-0.008592228,-0.007937975,-0.0053535546,0.030096985
STUB1,-0.0044193747,0.0033605627,0.009553445,-0.022665612,0.041577794
ARHGDIA,0.028307071,0.014570696,0.008462587,-0.026585855,0.028448045
PPA1,0.036326684,0.014105453,-0.0056465357,-0.0153497625,0.029115058
EIF5A,0.012919268,-0.013563057,-0.00524726,-0.0085662985,0.023573961
SNRPB,0.011486491,-0.008092871,0.007108731,-0.0019853048,0.034476336
TSC22D1,0.01912416,-0.0057411725,-0.011297952,-0.008708179,0.02592441
C3,0.015892232,-0.0012835894,-0.00608335,-0.022543883,0.023382278
COA3,0.018115886,-0.021899732,-0.019730343,-0.0039615575,0.014842008
SDC4,-0.001970485,-0.020695036,-0.014526672,-0.011214899,0.024305426
DDR1,0.01748854,-0.0154818455,-0.007093442,-0.011649324,0.016889887
COL5A1,0.030452216,0.015611286,-0.0074060583,-0.014567014,0.0343096
RBM39,-0.0011936012,-0.0026601346,-0.005030272,-0.008529637,0.042191707
CERS2,0.021963563,-0.013754636,-0.008103885,-0.007526699,0.018237948
PHLDA3,0.039927304,0.014885749,-0.006979115,-0.021095151,0.023539964
THBS2,0.022817113,-0.012536394,0.0031597763,-0.0038531674,0.021918869
PRDX3,0.017077863,-0.011118667,0.0012276252,-0.0029901655,0.027119266
NONO,0.024289463,-0.008574402,-0.005207195,-0.0076585542,0.021511119
EIF4A1,0.015406495,-0.0040663625,-0.010121808,-0.003962713,0.03280715
DPM3,0.015983116,-0.006642429,-0.005359462,-0.0075032236,0.02861496
NDUFV1,0.027747272,-0.006355121,-0.009781475,-0.00014466554,0.025965596
POMP,0.019218996,0.0068202107,-0.014133607,-0.02005558,0.029762218
FBLN1,-0.0038791662,-0.019496532,-0.019201634,0.00543834,0.03690206
TOB1,0.011261569,-0.022040889,-0.017625084,0.0075638313,0.026535261
POLR2J,0.025607668,0.012831557,-0.007953734,-0.0103807915,0.037828095
ILF2,0.0063554216,-0.009109257,-0.013414045,0.005223543,0.039824832
LRRC26,0.024881665,-0.014823289,-0.012589643,1.4114906e-05,0.019998934
ATP5MC1,0.015374378,0.014682459,-0.005008034,-0.028602336,0.033986576
MRPL52,0.008363611,-0.017917184,-0.014197554,0.0032755176,0.029490497
ATP6AP2,0.04067225,-0.022320183,-0.019183671,0.012910564,0.01119138
NPC2,0.019024411,-0.01455856,-0.007299024,0.0041162358,0.026864508
SEC61B,0.020258956,-2.8557617e-05,-0.012486635,-0.02031146,0.023173105
TFAP2B,0.012345785,-0.018206887,-0.012283585,0.0043191877,0.027720671
IRX2,0.022287717,-0.00219201,-0.011300834,-0.008392971,0.027353114
RARRES2,0.03555182,-0.0077492124,-0.0040577496,0.0011033837,0.020731203
CHMP2A,0.033066384,0.016213166,-0.0011660571,-0.030032929,0.024199013
MORF4L1,0.03642429,0.015583049,-0.00186937,-0.013795389,0.031619564
ATP6AP1,0.012862401,-0.01824932,-0.012534957,-0.00076137454,0.023968466
PMVK,0.021546371,6.537395e-05,-0.006388271,-0.011314959,0.028270002
GNG5,0.015659908,-0.014793366,-0.004231097,-0.011650378,0.018756716
JUND,0.03650583,-0.0071894396,-0.004022853,0.0048921867,0.02302903
TPM3,0.0012412199,-0.009080976,-0.012158025,-0.009885427,0.0335793
CDC42,0.012667949,-0.0049461634,-0.015439817,-0.013477317,0.027507318
RAB13,0.0260343,-0.00879909,-0.0073761684,-0.00028901192,0.024789907
TMED2,0.029181074,0.0141214,-0.010058824,-0.017387066,0.031633653
LITAF,0.028226588,-0.0062507545,-0.0059014778,-0.0064776205,0.02172532
GALNT6,0.011839471,-0.0071222447,-0.010853827,-0.009631268,0.029044652
SERP1,0.01922713,-0.0077510937,-0.012706626,-0.0047767013,0.026510691
PPP2R1A,0.010703125,-0.021892967,-0.015601223,0.011806406,0.030084498
NPDC1,0.02027483,-0.0033789661,-0.010806619,-0.013143594,0.024627183
CYBA,0.008164249,-0.013966015,-0.0053356723,-0.0106073525,0.025124261
PRPF8,0.020761803,-0.0068924963,-0.013833939,-0.006924186,0.025056716
PGAM1,0.033118557,0.0072125616,0.0007438003,-0.011264027,0.028039338
ACTN4,0.023614129,-0.012049609,-0.01555685,-0.0045808027,0.020129925
MAGED1,0.037801065,0.0012483614,-0.0021781106,-0.0003634502,0.02638749
RNH1,0.010678039,-0.004972244,-0.01214187,-0.0025326035,0.036087003
CSRP1,0.027486818,-0.008310533,-0.0015634698,-0.008851518,0.019357748
VAPA,0.018790878,-0.013939595,-0.0108559225,0.0037490416,0.027248811
HNRNPF,0.005089586,-0.012586609,-0.013104217,-0.008320829,0.02889952
H2AFZ,0.027359875,-0.018474065,-0.018717017,0.0037000803,0.017231924
VKORC1,0.008193614,-0.013380113,-0.00927668,6.731014e-05,0.0318561
PDXDC1,0.013902677,-0.01789303,-0.0138351815,-0.00815383,0.018942056
HTRA1,0.0148223825,-0.018208208,-0.01473925,-0.00016505402,0.022945223
2-Sep,0.028006338,-0.0016612394,-0.0096084215,-0.006882193,0.0253446
